fips,diff_brfss_access2,diff_brfss_checkup,diff_brfss_csmoking,diff_brfss_depression,diff_brfss_diabetes,diff_brfss_ghlth,diff_brfss_mhlth,diff_brfss_obesity,diff_acs_pct_age_gte65,diff_acs_pct_dg_bb_int,diff_acs_pct_ed_9_12,diff_acs_pct_ed_asc,diff_acs_pct_ed_b,diff_acs_pct_ed_gr,diff_acs_pct_ed_hs,diff_acs_pct_ed_lt9,diff_acs_pct_ed_sc,diff_acs_pct_eth_hisp,diff_acs_pct_hlth_unins,diff_acs_pct_occ_mgt,diff_acs_pct_occ_nat_res,diff_acs_pct_occ_prod,diff_acs_pct_occ_sales,diff_acs_pct_occ_svc,diff_acs_pct_occ_unemp,diff_acs_pct_race_aian,diff_acs_pct_race_asian,diff_acs_pct_race_black,diff_acs_pct_race_nhopi,diff_acs_pct_race_other,diff_acs_pct_race_white,diff_acs_pct_ses_pov,diff_acs_pct_sex_female,diff_acs_pct_sex_male,diff_acs_pct_tp_veh_0,diff_acs_pct_tp_veh_1,diff_acs_pct_tp_veh_2,diff_acs_pct_tp_veh_3,diff_acs_pop_tot,diff_brfss_totalpopulation,period
25023,-0.7000000000000002,5.0,-0.7000000000000011,1.8000000000000007,1.0,2.3000000000000007,2.3000000000000007,1.3999999999999986,0.6999999999999993,0.30000000000001137,-0.19999999999999973,-0.5,0.5999999999999979,0.5,-0.1999999999999993,0.20000000000000018,-0.5,3.7,-0.10000000000000009,0.8000000000000043,0.0,-0.20000000000000107,-0.3999999999999986,-0.09999999999999787,0.10000000000000009,0.0,0.0,-0.20000000000000107,0.0,-0.20000000000000018,-1.1999999999999886,0.20000000000000018,-0.10000000000000142,0.10000000000000142,-0.10000000000000053,0.3000000000000007,-0.19999999999999574,0.0,1946,66,2021_2022
25025,-0.7000000000000002,3.8999999999999915,-0.1999999999999993,2.900000000000002,0.29999999999999893,2.1999999999999993,2.6999999999999993,2.6000000000000014,0.5999999999999996,1.0999999999999943,-0.10000000000000053,0.09999999999999964,0.40000000000000213,0.6000000000000014,-0.40000000000000213,0.0,-0.6999999999999993,-6.0,-0.10000000000000009,1.3999999999999986,-0.09999999999999964,0.0,-0.6999999999999993,-0.6999999999999993,-0.09999999999999964,0.10000000000000003,-0.09999999999999964,-0.8999999999999986,0.0,0.2999999999999998,-2.200000000000003,-0.3000000000000007,0.0,0.0,0.0,0.29999999999999716,-0.3000000000000007,0.0,-7204,-4864,2021_2022
25027,-0.39999999999999947,4.900000000000006,0.40000000000000036,2.5,0.9000000000000004,1.9000000000000004,1.0,1.5000000000000036,0.5,1.1999999999999886,-0.09999999999999964,-0.09999999999999964,-0.10000000000000142,0.5,-0.1999999999999993,0.19999999999999973,-0.20000000000000284,-3.5999999999999996,0.10000000000000009,0.7999999999999972,0.2999999999999998,-0.09999999999999964,-0.5,-0.5999999999999979,0.10000000000000009,0.0,0.0,0.0,0.0,0.30000000000000027,-1.7999999999999972,0.1999999999999993,-0.10000000000000142,0.10000000000000142,-0.20000000000000107,0.3999999999999986,-0.6999999999999957,0.5,2040,898,2021_2022
26001,-1.5,1.9000000000000057,0.5,1.4000000000000021,0.7000000000000011,2.1999999999999993,2.6000000000000014,0.7000000000000028,0.6000000000000014,1.5,-0.5,0.3000000000000007,0.10000000000000142,0.39999999999999947,0.7000000000000028,-0.20000000000000018,-0.6999999999999993,0.30000000000000004,-0.6000000000000005,1.3999999999999986,-1.8000000000000007,2.1999999999999993,-1.5,-0.3000000000000007,-0.2999999999999998,0.0,0.0,-0.19999999999999996,0.0,0.29999999999999993,-0.8999999999999915,0.10000000000000142,-0.19999999999999574,0.19999999999999574,0.10000000000000009,1.5,-1.7999999999999972,0.1999999999999993,100,182,2021_2022
26003,-1.5,2.1000000000000085,-3.0,1.2999999999999972,0.0,-0.10000000000000142,1.0,-1.5999999999999943,-0.6000000000000014,3.5,-1.2999999999999998,1.8000000000000007,1.799999999999999,0.9000000000000004,-3.799999999999997,-0.8999999999999999,1.3999999999999986,0.0,-1.5,5.299999999999997,1.0999999999999996,-1.8000000000000007,-1.1999999999999993,-3.599999999999998,-0.6999999999999997,0.30000000000000027,0.30000000000000004,0.7000000000000002,0.0,0.0,-0.7000000000000028,-0.8999999999999986,0.0,0.0,-0.5999999999999996,-0.5999999999999943,-1.3000000000000043,2.5,-45,-14,2021_2022
26005,0.0,1.7999999999999972,-1.0,1.3000000000000007,0.40000000000000036,0.8999999999999986,0.8000000000000007,-6.5,0.6999999999999993,1.5999999999999943,-0.1999999999999993,0.0,0.40000000000000213,0.09999999999999964,-0.10000000000000142,-0.20000000000000018,0.0,-2.5,0.1999999999999993,0.0,0.6000000000000014,-1.0,0.1999999999999993,0.20000000000000107,-0.10000000000000009,-0.10000000000000003,0.10000000000000009,0.0,0.0,-0.09999999999999987,-0.7000000000000028,0.5999999999999996,-0.19999999999999574,0.19999999999999574,-0.19999999999999973,0.3000000000000007,-0.9000000000000057,1.0,771,260,2021_2022
26007,-2.000000000000001,1.8999999999999915,-0.6999999999999993,1.0,0.09999999999999964,1.1999999999999993,1.1999999999999993,-1.8999999999999986,0.6999999999999993,1.5,-0.2999999999999998,0.8000000000000007,-0.3999999999999986,0.3000000000000007,0.0,0.19999999999999996,-0.5999999999999979,0.3999999999999999,0.20000000000000018,1.5,0.6999999999999993,-1.0,0.10000000000000142,-1.3000000000000007,0.10000000000000009,-0.1,0.0,0.10000000000000009,-0.1,-0.09999999999999998,-0.20000000000000284,1.5999999999999996,0.0,0.0,1.0,0.10000000000000142,0.0,-1.0999999999999979,-2,-46,2021_2022
26009,-1.7000000000000002,2.5,-4.200000000000001,0.3999999999999986,-0.20000000000000107,-1.4000000000000004,-0.40000000000000213,-0.8000000000000043,0.5999999999999979,2.0999999999999943,-0.5999999999999996,-0.09999999999999964,0.6999999999999993,1.6999999999999993,-1.9000000000000021,-0.4999999999999998,0.5999999999999979,-0.10000000000000009,-0.6000000000000005,1.1000000000000014,1.1999999999999993,0.09999999999999787,0.0,-2.3000000000000007,-0.10000000000000009,-0.5,0.10000000000000003,0.39999999999999997,0.0,0.0,-0.5999999999999943,-0.40000000000000036,0.0,0.0,-0.19999999999999973,-0.3000000000000007,0.5,-0.10000000000000142,235,436,2021_2022
26011,-1.0000000000000009,3.200000000000003,-1.6000000000000014,2.1999999999999993,0.5,1.1999999999999993,2.1000000000000014,0.3999999999999986,0.5,3.5999999999999943,-0.29999999999999893,0.40000000000000036,0.0,0.2999999999999998,-1.3999999999999986,-0.2999999999999998,1.3000000000000007,-0.7000000000000002,-0.5999999999999996,-0.6000000000000014,0.3000000000000007,1.3000000000000007,-0.8999999999999986,-0.10000000000000142,-0.10000000000000009,-0.30000000000000004,0.0,0.09999999999999998,0.0,0.2,-0.7000000000000028,-0.3000000000000007,-0.30000000000000426,0.30000000000000426,-0.2999999999999998,0.6000000000000014,-1.0,0.7000000000000028,22,114,2021_2022
26013,-1.4000000000000004,2.5999999999999943,-3.3000000000000007,0.8000000000000007,-0.40000000000000036,-0.8000000000000007,0.10000000000000142,-1.0,0.09999999999999787,3.0,0.09999999999999964,-0.09999999999999964,1.1000000000000014,-0.2999999999999998,-1.3999999999999986,-0.2999999999999998,0.8999999999999986,-1.0,-0.5999999999999996,1.3999999999999986,0.7999999999999989,1.5999999999999996,0.8000000000000007,-4.600000000000001,0.40000000000000013,0.5,-0.09999999999999998,0.20000000000000018,0.0,0.10000000000000003,0.0,-1.3000000000000007,-0.20000000000000284,0.20000000000000284,0.5,2.0,-3.0,0.5999999999999979,-4,62,2021_2022
26015,-1.0999999999999996,2.5999999999999943,-3.400000000000002,1.5,0.09999999999999964,-0.7999999999999989,0.3000000000000007,-2.9000000000000057,0.5,1.4000000000000057,0.0,-0.40000000000000036,-0.8000000000000007,0.2999999999999998,0.7000000000000028,0.40000000000000013,-0.1999999999999993,-1.4000000000000001,0.20000000000000018,0.7000000000000028,0.0,1.5,-1.1000000000000014,-1.0,-0.3999999999999999,0.09999999999999998,0.0,0.09999999999999998,0.0,0.4,-0.8000000000000114,-0.29999999999999893,-0.20000000000000284,0.20000000000000284,0.19999999999999973,0.10000000000000142,0.8000000000000043,-1.0,567,562,2021_2022
26017,0.40000000000000036,3.0,-4.199999999999999,-1.0,-0.5999999999999996,-1.6000000000000014,-0.6999999999999993,-1.5999999999999943,0.5,1.7999999999999972,0.20000000000000018,0.6999999999999993,-0.09999999999999964,-0.09999999999999964,-0.29999999999999716,-0.09999999999999964,-0.3000000000000007,-2.9000000000000004,-0.7000000000000002,0.0,-0.09999999999999964,0.0,1.0,-1.0,-0.30000000000000027,-0.09999999999999998,0.0,0.0,0.0,0.19999999999999996,-1.0,-0.09999999999999964,-0.10000000000000142,0.10000000000000142,-0.39999999999999947,-0.10000000000000142,0.29999999999999716,0.1999999999999993,-298,-164,2021_2022
26019,-2.0999999999999996,1.2999999999999972,-0.9999999999999982,1.3999999999999986,0.8000000000000007,1.0999999999999996,1.3000000000000007,1.2999999999999972,0.6000000000000014,2.0,0.09999999999999964,-0.5,-1.5,1.200000000000001,0.6000000000000014,-0.6000000000000001,0.6999999999999993,0.0,0.40000000000000036,0.5,1.0999999999999996,0.40000000000000036,-0.8000000000000007,-1.3000000000000007,-0.3999999999999999,-0.3999999999999999,0.4,0.4,0.1,0.0,-0.3999999999999915,0.40000000000000036,0.29999999999999716,-0.29999999999999716,-0.7000000000000002,0.10000000000000142,1.1000000000000014,-0.5,132,74,2021_2022
26021,-0.9000000000000004,5.3999999999999915,-0.7999999999999972,1.5,-0.5,0.7000000000000028,1.1999999999999993,2.8999999999999986,0.5999999999999979,2.299999999999997,-0.7000000000000002,0.1999999999999993,0.6999999999999993,0.3999999999999986,-0.3000000000000007,-0.10000000000000009,-0.10000000000000142,-1.9,-0.10000000000000053,1.0,-0.20000000000000107,-0.1999999999999993,-0.6000000000000014,0.0,0.10000000000000009,0.09999999999999998,0.0,-0.09999999999999964,0.0,0.3999999999999999,-1.0,-0.20000000000000107,0.0,0.0,-0.20000000000000018,-0.3999999999999986,0.5,0.0,-325,-201,2021_2022
26023,-0.5999999999999996,2.1000000000000085,-1.5999999999999979,0.40000000000000213,0.1999999999999993,1.1000000000000014,0.6000000000000014,-0.6000000000000014,0.6000000000000014,1.2000000000000028,-0.40000000000000036,0.40000000000000036,0.40000000000000036,0.2999999999999998,-1.7999999999999972,0.5,0.6000000000000014,-1.5,-0.20000000000000107,1.1999999999999993,-0.40000000000000036,-0.8999999999999986,0.0,0.3000000000000007,-0.30000000000000027,-0.09999999999999998,-0.09999999999999998,-0.20000000000000018,0.0,0.19999999999999996,-0.7999999999999972,2.0,0.0,0.0,0.3000000000000007,-0.5,-0.10000000000000142,0.3999999999999986,118,-454,2021_2022
26025,-0.7000000000000011,0.7000000000000028,-1.5,1.9000000000000021,0.5,1.5,1.5999999999999979,-1.0,0.3999999999999986,1.5999999999999943,0.10000000000000053,0.6000000000000014,0.5,-0.20000000000000018,-0.3999999999999986,-0.20000000000000018,-0.29999999999999716,-1.9999999999999996,0.2999999999999998,1.2999999999999972,0.6999999999999993,-0.29999999999999716,-0.6999999999999993,-0.9000000000000021,-0.20000000000000018,-0.09999999999999998,0.10000000000000009,0.0,0.0,0.19999999999999996,-1.2999999999999972,-1.0,-0.10000000000000142,0.10000000000000142,-0.1999999999999993,-0.5,0.7999999999999972,0.10000000000000142,-196,-530,2021_2022
26027,-0.20000000000000107,3.0,-1.3999999999999986,1.3000000000000007,0.20000000000000107,0.40000000000000036,1.6999999999999993,-1.6000000000000014,0.6000000000000014,1.8999999999999915,-0.6000000000000005,0.3999999999999986,-0.09999999999999964,0.2999999999999998,-0.30000000000000426,0.0,0.1999999999999993,-0.49999999999999956,0.0,-0.8000000000000043,-0.8000000000000007,-0.8000000000000007,0.6000000000000014,1.5999999999999996,-0.3999999999999999,0.0,-0.09999999999999998,0.0,0.0,0.40000000000000013,-1.5999999999999943,0.5,0.19999999999999574,-0.19999999999999574,0.09999999999999964,-0.3000000000000007,0.0,0.1999999999999993,-28,-80,2021_2022
